id,name,set,series,generation,publisher,release_date,release_year,artist,supertype,rarity,primary_type,types_display,hp,retreat_cost,set_number
sv4-43,Vanillite,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Miki Kudo,Pokémon,Common,Water,Water,60.0,1.0,43/182
sv4-44,Vanillish,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Lee HyunJung,Pokémon,Common,Water,Water,90.0,2.0,44/182
sv4-45,Vanilluxe,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Nelnal,Pokémon,Uncommon,Water,Water,150.0,2.0,45/182
sv4-46,Tsareena ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,5ban Graphics,Pokémon,Double Rare,Water,Water,310.0,2.0,46/182
sv4-47,Wimpod,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Shigenori Negishi,Pokémon,Common,Water,Water,70.0,2.0,47/182
sv4-48,Wimpod,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Sowsow,Pokémon,Common,Water,Water,70.0,2.0,48/182
sv4-49,Golisopod,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Nagimiso,Pokémon,Rare,Water,Water,140.0,2.0,49/182
sv4-50,Golisopod ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,N-DESIGN Inc.,Pokémon,Double Rare,Water,Water,270.0,3.0,50/182
sv4-51,Wiglett,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Shibuzoh.,Pokémon,Common,Water,Water,50.0,1.0,51/182
sv4-52,Wiglett,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Tomokazu Komiya,Pokémon,Common,Water,Water,60.0,1.0,52/182
sv4-53,Wugtrio,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Kouki Saitou,Pokémon,Uncommon,Water,Water,90.0,2.0,53/182
sv4-54,Veluza,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Oswaldo KATO,Pokémon,Uncommon,Water,Water,120.0,2.0,54/182
sv4-55,Dondozo,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Kouki Saitou,Pokémon,Uncommon,Water,Water,160.0,4.0,55/182
sv4-56,Iron Bundle,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Oswaldo KATO,Pokémon,Uncommon,Water,Water,100.0,1.0,56/182
sv4-57,Chien-Pao,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Anesaki Dynamic,Pokémon,Rare,Water,Water,120.0,1.0,57/182
sv4-58,Mewtwo ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Aky CG Works,Pokémon,Double Rare,Lightning,Lightning,230.0,2.0,58/182
sv4-59,Elekid,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Aoki,Pokémon,Common,Lightning,Lightning,30.0,,59/182
sv4-60,Plusle,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Sekio,Pokémon,Common,Lightning,Lightning,70.0,1.0,60/182
sv4-61,Minun,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Narumi Sato,Pokémon,Common,Lightning,Lightning,70.0,1.0,61/182
sv4-62,Blitzle,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Shinji Kanda,Pokémon,Common,Lightning,Lightning,60.0,1.0,62/182
sv4-63,Zebstrika,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,GOSSAN,Pokémon,Uncommon,Lightning,Lightning,120.0,1.0,63/182
sv4-64,Joltik,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Kedamahadaitai Yawarakai,Pokémon,Common,Lightning,Lightning,40.0,1.0,64/182
sv4-65,Galvantula,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Taira Akitsu,Pokémon,Common,Lightning,Lightning,100.0,1.0,65/182
sv4-66,Zekrom,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Shiburingaru,Pokémon,Rare,Lightning,Lightning,130.0,2.0,66/182
sv4-67,Oricorio,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Saya Tsuruta,Pokémon,Common,Lightning,Lightning,90.0,1.0,67/182
sv4-68,Tapu Koko ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Hncl,Pokémon,Double Rare,Lightning,Lightning,210.0,1.0,68/182
sv4-69,Toxel,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Yuka Morii,Pokémon,Common,Lightning,Lightning,70.0,2.0,69/182
sv4-70,Iron Hands ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,PLANETA Mochizuki,Pokémon,Double Rare,Lightning,Lightning,230.0,4.0,70/182
sv4-71,Natu,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Ryoma Uratsuka,Pokémon,Common,Psychic,Psychic,50.0,1.0,71/182
sv4-72,Xatu,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Tetsu Kayama,Pokémon,Rare,Psychic,Psychic,100.0,1.0,72/182
sv4-73,Latios,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Chibi,Pokémon,Rare,Psychic,Psychic,110.0,1.0,73/182
sv4-74,Deoxys,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Saya Tsuruta,Pokémon,Rare,Psychic,Psychic,120.0,1.0,74/182
sv4-75,Yamask,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Misa Tsutsui,Pokémon,Common,Psychic,Psychic,70.0,2.0,75/182
sv4-76,Cofagrigus ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Kawayoo,Pokémon,Double Rare,Psychic,Psychic,260.0,2.0,76/182
sv4-77,Pumpkaboo,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Saino Misaki,Pokémon,Common,Psychic,Psychic,60.0,2.0,77/182
sv4-78,Gourgeist,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Nisimono,Pokémon,Uncommon,Psychic,Psychic,110.0,2.0,78/182
sv4-79,Flittle,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Mizue,Pokémon,Common,Psychic,Psychic,40.0,1.0,79/182
sv4-80,Flittle,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Kodama,Pokémon,Common,Psychic,Psychic,50.0,1.0,80/182
sv4-81,Espathra,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Teeziro,Pokémon,Rare,Psychic,Psychic,120.0,1.0,81/182
sv4-82,Tinkatink,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Teeziro,Pokémon,Common,Psychic,Psychic,60.0,1.0,82/182
sv4-83,Tinkatink,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Oswaldo KATO,Pokémon,Common,Psychic,Psychic,70.0,2.0,83/182
sv4-84,Tinkatuff,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Souichirou Gunjima,Pokémon,Common,Psychic,Psychic,80.0,2.0,84/182
sv4-85,Tinkaton,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,KEIICHIRO ITO,Pokémon,Uncommon,Psychic,Psychic,130.0,2.0,85/182
sv4-86,Scream Tail,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Ryota Murayama,Pokémon,Uncommon,Psychic,Psychic,90.0,1.0,86/182
sv4-87,Gimmighoul,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Mizue,Pokémon,Common,Psychic,Psychic,50.0,1.0,87/182
sv4-88,Gimmighoul,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Kouki Saitou,Pokémon,Common,Psychic,Psychic,70.0,2.0,88/182
sv4-89,Iron Valiant ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Aky CG Works,Pokémon,Double Rare,Psychic,Psychic,220.0,2.0,89/182
sv4-90,Onix,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Shiburingaru,Pokémon,Common,Fighting,Fighting,120.0,4.0,90/182
sv4-91,Gligar,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,HYOGONOSUKE,Pokémon,Common,Fighting,Fighting,70.0,1.0,91/182
sv4-92,Gliscor,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,GOSSAN,Pokémon,Uncommon,Fighting,Fighting,120.0,2.0,92/182
sv4-93,Groudon,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Uta,Pokémon,Rare,Fighting,Fighting,130.0,3.0,93/182
sv4-94,Gible,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Saino Misaki,Pokémon,Common,Fighting,Fighting,70.0,1.0,94/182
sv4-95,Gabite,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Nisota Niso,Pokémon,Common,Fighting,Fighting,100.0,1.0,95/182
sv4-96,Mienfoo,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Natsumi Yoshida,Pokémon,Common,Fighting,Fighting,60.0,1.0,96/182
sv4-97,Mienshao,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Mousho,Pokémon,Uncommon,Fighting,Fighting,100.0,1.0,97/182
sv4-98,Hoopa ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,5ban Graphics,Pokémon,Double Rare,Fighting,Fighting,220.0,2.0,98/182
sv4-99,Minior,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,OKUBO,Pokémon,Uncommon,Fighting,Fighting,70.0,2.0,99/182
sv4-100,Toxtricity ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,5ban Graphics,Pokémon,Double Rare,Fighting,Fighting,260.0,2.0,100/182
sv4-101,Nacli,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Mizue,Pokémon,Common,Fighting,Fighting,60.0,2.0,101/182
sv4-102,Nacli,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Pani Kobayashi,Pokémon,Common,Fighting,Fighting,70.0,3.0,102/182
sv4-103,Naclstack,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,KEIICHIRO ITO,Pokémon,Common,Fighting,Fighting,100.0,3.0,103/182
sv4-104,Garganacl,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Souichirou Gunjima,Pokémon,Rare,Fighting,Fighting,160.0,4.0,104/182
sv4-105,Klawf,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Yuya Oka,Pokémon,Uncommon,Fighting,Fighting,120.0,3.0,105/182
sv4-106,Flamigo,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Anesaki Dynamic,Pokémon,Common,Fighting,Fighting,110.0,1.0,106/182
sv4-107,Slither Wing,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Anesaki Dynamic,Pokémon,Uncommon,Fighting,Fighting,140.0,3.0,107/182
sv4-108,Sandy Shocks ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,PLANETA Mochizuki,Pokémon,Double Rare,Fighting,Fighting,220.0,2.0,108/182
sv4-109,Ting-Lu,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,AKIRA EGAWA,Pokémon,Rare,Fighting,Fighting,140.0,4.0,109/182
sv4-110,Zubat,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Sumiyoshi Kizuki,Pokémon,Common,Darkness,Darkness,50.0,1.0,110/182
sv4-111,Golbat,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Eri Yamaki,Pokémon,Common,Darkness,Darkness,80.0,1.0,111/182
sv4-112,Crobat,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Uta,Pokémon,Uncommon,Darkness,Darkness,130.0,,112/182
sv4-113,Absol,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Shinji Kanda,Pokémon,Uncommon,Darkness,Darkness,100.0,1.0,113/182
sv4-114,Purrloin,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,0313,Pokémon,Common,Darkness,Darkness,60.0,1.0,114/182
sv4-115,Liepard,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Yoshioka,Pokémon,Common,Darkness,Darkness,100.0,1.0,115/182
sv4-116,Trubbish,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Miki Tanaka,Pokémon,Common,Darkness,Darkness,70.0,2.0,116/182
sv4-117,Garbodor,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Aya Kusube,Pokémon,Uncommon,Darkness,Darkness,120.0,3.0,117/182
sv4-118,Yveltal,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Kawayoo,Pokémon,Rare,Darkness,Darkness,130.0,2.0,118/182
sv4-119,Nickit,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Yuu Nishida,Pokémon,Common,Darkness,Darkness,70.0,1.0,119/182
sv4-120,Thievul,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,SIE NANAHARA,Pokémon,Rare,Darkness,Darkness,110.0,1.0,120/182
sv4-121,Morpeko,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Cona Nitanda,Pokémon,Rare,Darkness,Darkness,70.0,1.0,121/182
sv4-122,Lokix,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Souichirou Gunjima,Pokémon,Rare,Darkness,Darkness,120.0,1.0,122/182
sv4-123,Brute Bonnet,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Anesaki Dynamic,Pokémon,Rare,Darkness,Darkness,120.0,3.0,123/182
sv4-124,Roaring Moon ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Takuyoa,Pokémon,Double Rare,Darkness,Darkness,230.0,2.0,124/182
sv4-125,Steelix,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Po-Suzuki,Pokémon,Rare,Metal,Metal,180.0,4.0,125/182
sv4-126,Jirachi,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Naoyo Kimura,Pokémon,Common,Metal,Metal,70.0,1.0,126/182
sv4-127,Ferroseed,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Miki Tanaka,Pokémon,Common,Metal,Metal,70.0,2.0,127/182
sv4-128,Ferrothorn,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,SATOSHI NAKAI,Pokémon,Uncommon,Metal,Metal,140.0,3.0,128/182
sv4-129,Durant,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Kyoko Umemoto,Pokémon,Uncommon,Metal,Metal,70.0,1.0,129/182
sv4-130,Honedge,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Aoki,Pokémon,Common,Metal,Metal,60.0,1.0,130/182
sv4-131,Honedge,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Nagomi Nijo,Pokémon,Common,Metal,Metal,60.0,1.0,131/182
sv4-132,Doublade,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Bun Toujo,Pokémon,Common,Metal,Metal,90.0,2.0,132/182
sv4-133,Doublade,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Shigenori Negishi,Pokémon,Common,Metal,Metal,90.0,2.0,133/182
sv4-134,Aegislash,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Jiro Sasumo,Pokémon,Rare,Metal,Metal,150.0,3.0,134/182
sv4-135,Aegislash ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Toriyufu,Pokémon,Double Rare,Metal,Metal,330.0,3.0,135/182
sv4-136,Zacian,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Tonji Matsuno,Pokémon,Rare,Metal,Metal,120.0,2.0,136/182
sv4-137,Skeledirge ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,5ban Graphics,Pokémon,Double Rare,Metal,Metal,330.0,3.0,137/182
sv4-138,Orthworm,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Pani Kobayashi,Pokémon,Uncommon,Metal,Metal,140.0,3.0,138/182
sv4-139,Gholdengo ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Takuyoa,Pokémon,Double Rare,Metal,Metal,260.0,2.0,139/182
sv4-140,Altaria ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Saki Hayashiro,Pokémon,Double Rare,Dragon,Dragon,260.0,1.0,140/182
sv4-141,Tatsugiri,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Shibuzoh.,Pokémon,Uncommon,Dragon,Dragon,70.0,1.0,141/182
sv4-142,Porygon,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Taiga Kayama,Pokémon,Common,Colorless,Colorless,60.0,1.0,142/182
sv4-143,Porygon2,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Kurumitsu,Pokémon,Common,Colorless,Colorless,90.0,1.0,143/182
sv4-144,Porygon-Z,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Hatachu,Pokémon,Rare,Colorless,Colorless,150.0,2.0,144/182
sv4-145,Aipom,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Aspara,Pokémon,Common,Colorless,Colorless,60.0,1.0,145/182
sv4-146,Ambipom,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Hitoshi Ariga,Pokémon,Uncommon,Colorless,Colorless,100.0,1.0,146/182
sv4-147,Miltank,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Sowsow,Pokémon,Common,Colorless,Colorless,120.0,2.0,147/182
sv4-148,Whismur,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Sui,Pokémon,Common,Colorless,Colorless,70.0,2.0,148/182
sv4-149,Loudred,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Yukiko Baba,Pokémon,Common,Colorless,Colorless,100.0,2.0,149/182
sv4-150,Exploud,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,LINNE,Pokémon,Uncommon,Colorless,Colorless,160.0,3.0,150/182
sv4-151,Spinda,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Masakazu Fukuda,Pokémon,Common,Colorless,Colorless,80.0,1.0,151/182
sv4-152,Swablu,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,HYOGONOSUKE,Pokémon,Common,Colorless,Colorless,50.0,1.0,152/182
sv4-153,Tandemaus,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Shibuzoh.,Pokémon,Common,Colorless,Colorless,30.0,,153/182
sv4-154,Tandemaus,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Akira Komayama,Pokémon,Common,Colorless,Colorless,40.0,1.0,154/182
sv4-155,Maushold ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,5ban Graphics,Pokémon,Double Rare,Colorless,Colorless,230.0,,155/182
sv4-156,Bombirdier ex,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,PLANETA Mochizuki,Pokémon,Double Rare,Colorless,Colorless,200.0,1.0,156/182
sv4-157,Cyclizar,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Kawayoo,Pokémon,Uncommon,Colorless,Colorless,120.0,1.0,157/182
sv4-158,Iron Jugulis,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Souichirou Gunjima,Pokémon,Rare,Colorless,Colorless,130.0,2.0,158/182
sv4-159,Ancient Booster Energy Capsule,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,5ban Graphics,Trainer,Uncommon,,,,,159/182
sv4-160,Counter Catcher,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Toyste Beach,Trainer,Uncommon,,,,,160/182
sv4-161,Cursed Duster,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,AYUMI ODASHIMA,Trainer,Uncommon,,,,,161/182
sv4-162,Defiance Vest,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Ayaka Yoshida,Trainer,Uncommon,,,,,162/182
sv4-163,Earthen Vessel,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,AYUMI ODASHIMA,Trainer,Uncommon,,,,,163/182
sv4-164,Future Booster Energy Capsule,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,5ban Graphics,Trainer,Uncommon,,,,,164/182
sv4-165,Larry,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Akira Komayama,Trainer,Common,,,,,165/182
sv4-166,Luxurious Cape,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Toyste Beach,Trainer,Uncommon,,,,,166/182
sv4-167,Mela,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,KirisAki,Trainer,Uncommon,,,,,167/182
sv4-168,Norman,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Hideki Ishikawa,Trainer,Uncommon,,,,,168/182
sv4-169,Parasol Lady,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Cona Nitanda,Trainer,Common,,,,,169/182
sv4-170,Professor Sada's Vitality,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Megumi Mizutani,Trainer,Uncommon,,,,,170/182
sv4-171,Professor Turo's Scenario,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Hncl,Trainer,Uncommon,,,,,171/182
sv4-172,Rika,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,GIDORA,Trainer,Uncommon,,,,,172/182
sv4-173,Roark,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Ryuta Fuse,Trainer,Uncommon,,,,,173/182
sv4-174,Shauntal,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Yuu,Trainer,Uncommon,,,,,174/182
sv4-175,Snorlax Doll,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,AYUMI ODASHIMA,Trainer,Uncommon,,,120.0,,175/182
sv4-176,Technical Machine: Blindside,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Studio Bora Inc.,Trainer,Uncommon,,,,,176/182
sv4-177,Technical Machine: Devolution,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Studio Bora Inc.,Trainer,Uncommon,,,,,177/182
sv4-178,Technical Machine: Evolution,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Studio Bora Inc.,Trainer,Uncommon,,,,,178/182
sv4-179,Technical Machine: Turbo Energize,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Studio Bora Inc.,Trainer,Uncommon,,,,,179/182
sv4-180,Techno Radar,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Inose Yukie,Trainer,Uncommon,,,,,180/182
sv4-181,Tulip,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Naoki Saito,Trainer,Uncommon,,,,,181/182
sv4-182,Medical Energy,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Unknown,Energy,Uncommon,,,,,182/182
sv4-183,Crustle,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,OKUBO,Pokémon,Illustration Rare,Grass,Grass,130.0,3.0,183/182
sv4-184,Dottler,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Tetsu Kayama,Pokémon,Illustration Rare,Grass,Grass,80.0,2.0,184/182
sv4-185,Toedscruel,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,KEIICHIRO ITO,Pokémon,Illustration Rare,Grass,Grass,120.0,2.0,185/182
sv4-186,Magby,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Mina Nakai,Pokémon,Illustration Rare,Fire,Fire,30.0,,186/182
sv4-187,Iron Moth,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Takeshi Nakamura,Pokémon,Illustration Rare,Fire,Fire,130.0,2.0,187/182
sv4-188,Snorunt,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Narumi Sato,Pokémon,Illustration Rare,Water,Water,60.0,1.0,188/182
sv4-189,Mantyke,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Rika,Pokémon,Illustration Rare,Water,Water,30.0,,189/182
sv4-190,Vanillish,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Taiga Kayama,Pokémon,Illustration Rare,Water,Water,90.0,2.0,190/182
sv4-191,Wimpod,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Oku,Pokémon,Illustration Rare,Water,Water,70.0,2.0,191/182
sv4-192,Veluza,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Shibuzoh.,Pokémon,Illustration Rare,Water,Water,120.0,2.0,192/182
sv4-193,Plusle,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,OKACHEKE,Pokémon,Illustration Rare,Lightning,Lightning,70.0,1.0,193/182
sv4-194,Minun,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,OKACHEKE,Pokémon,Illustration Rare,Lightning,Lightning,70.0,1.0,194/182
sv4-195,Blitzle,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Matazo,Pokémon,Illustration Rare,Lightning,Lightning,60.0,1.0,195/182
sv4-196,Joltik,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Atsushi Furusawa,Pokémon,Illustration Rare,Lightning,Lightning,40.0,1.0,196/182
sv4-197,Espathra,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,AKIRA EGAWA,Pokémon,Illustration Rare,Psychic,Psychic,120.0,1.0,197/182
sv4-198,Gimmighoul,Paradox Rift,Scarlet & Violet,Ninth,TPCI,2023-11-03,2023,Akira Komayama,Pokémon,Illustration Rare,Psychic,Psychic,70.0,2.0,198/182
